"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Propofol","Declining",-0.912724641230252,0.654829545454545,0.654829545454545,"posi_aging",0.912724641230252,"Colon",136,7.47000821474157e-06,93,0.00161509690581435,0.00503449561812419,0.00366673613320025,131
"Cabazitaxel","Declining",-1.03738963965268,0.37527114967462,0.37527114967462,"posi_aging",1.03738963965268,"Colon",95,5.6691101942267e-06,119,0.00480681472467295,0.00267158886676058,0.00352567920992553,132
"Diflorasone","Declining",1.11616755918951,0.252173913043478,0.252173913043478,"anti_aging",1.11616755918951,"Colon",73,3.19454787162347e-06,162,0.00799746614933882,0.000428173838578463,0.00345589076288261,133
"Lisuride","Declining",-1.09319035691143,0.324074074074074,0.324074074074074,"posi_aging",1.09319035691143,"Colon",81,4.82929188020609e-06,142,0.00663669449796617,0.00130261336806969,0.00343624582002828,134
"Flumazenil","Declining",-0.945157295307792,0.597183098591549,0.597183098591549,"posi_aging",0.945157295307792,"Colon",127,7.23852001485282e-06,101,0.00213918346911838,0.00417787443484233,0.00336239804855275,135
"Methylprednisolone","Declining",0.975592911552051,0.478411053540587,0.478411053540587,"anti_aging",0.975592911552051,"Colon",115,6.7491014944624e-06,108,0.00296556923850214,0.00353243416827232,0.00330568819636425,136
"Bosentan","Declining",0.992874890674163,0.455985915492958,0.455985915492958,"anti_aging",0.992874890674163,"Colon",109,6.02254921057935e-06,112,0.00344699581057432,0.00319983484723369,0.00329869923256994,137
"Nicardipine","Declining",0.818968083833234,0.849757673667205,0.849757673667205,"anti_aging",0.818968083833234,"Colon",158,7.26490597069609e-06,97,0.00058535157679081,0.00458852273404445,0.002987254271143,138
"Furosemide","Declining",-1.01412057963888,0.442577030812325,0.442577030812325,"posi_aging",1.01412057963888,"Colon",100,5.1455108465972e-06,130,0.00427745664739884,0.00195642507781236,0.00288483770564695,139
"Mifepristone","Declining",-0.999692560872172,0.434782608695652,0.434782608695652,"posi_aging",0.999692560872172,"Colon",108,5.25550742953298e-06,127,0.00353243416827232,0.00213918346911838,0.00269648374877996,140
"Loperamide","Declining",-0.722711115118809,0.955613577023499,0.955613577023499,"posi_aging",0.722711115118809,"Colon",170,7.2554252928126e-06,99,0.000136008160489629,0.00437905062182519,0.00268183363729097,141
"Bromocriptine","Declining",1.00582577641481,0.487152034261242,0.487152034261242,"anti_aging",1.00582577641481,"Colon",102,4.89826981029354e-06,138,0.00408024481468888,0.00150791656195024,0.0025368478630457,142
"Trimetazidine","Declining",-1.02592570695877,0.41304347826087,0.41304347826087,"posi_aging",1.02592570695877,"Colon",98,4.61833828202192e-06,147,0.0044827179426684,0.00106169635484251,0.00243010498997287,143
"Buspirone","Declining",1.07714699202809,0.284552845528455,0.284552845528455,"anti_aging",1.07714699202809,"Colon",86,2.97337077399284e-06,171,0.00591477349106063,0.00010140959334753,0.00242675515243277,144
"Betamethasone","Declining",1.05217951444436,0.396825396825397,0.396825396825397,"anti_aging",1.05217951444436,"Colon",91,3.19454787162347e-06,160,0.00527218446293591,0.00050578034682081,0.00241234199326685,145
"Olanzapine","Declining",-0.959517179002836,0.571574642126789,0.571574642126789,"posi_aging",0.959517179002836,"Colon",121,5.28046207787206e-06,125,0.00253188745043711,0.00226589595375723,0.00237229255242918,146
