"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Pseudoephedrine","Rising",1.17420532970356,0.182875264270613,0.182875264270613,"posi_aging",1.17420532970356,"Heart",54,4.63000887371172e-06,73,0.0126413838988689,0.00779263391026167,0.00973213390570457,82
"Minaprine","Rising",-1.1089251452016,0.251572327044025,0.251572327044025,"anti_aging",1.1089251452016,"Heart",74,5.67181338672407e-06,60,0.0076064088040136,0.0107784431137725,0.00950962938986891,83
"Thalidomide","Rising",-0.845903521909542,0.758703481392557,0.758703481392557,"anti_aging",0.845903521909542,"Heart",150,6.60713530667347e-06,48,0.000718562874251498,0.0149700598802395,0.00926946107784431,84
"Oxybenzone","Rising",-1.19512771942492,0.165289256198347,0.165289256198347,"anti_aging",1.19512771942492,"Heart",45,3.98734669710725e-06,98,0.0163672654690619,0.00427715996578272,0.00911320216709438,85
"Amoxapine","Rising",-1.20367824148089,0.134199134199134,0.134199134199134,"anti_aging",1.20367824148089,"Heart",40,1.85793530001604e-06,121,0.0191616766467066,0.00232592665907854,0.00906022665412976,86
"Brexpiprazole","Rising",1.21616482343227,0.115131578947368,0.115131578947368,"posi_aging",1.21616482343227,"Heart",37,1.52646736167316e-06,158,0.021200841560123,0.000378988857727583,0.00870772993868575,87
"Nimodipine","Rising",0.96673133142459,0.498257839721254,0.498257839721254,"posi_aging",0.96673133142459,"Heart",116,6.07166141052557e-06,54,0.00268428659921536,0.0126413838988689,0.0086585449790075,88
"Donepezil","Rising",1.06026383984351,0.342503438789546,0.342503438789546,"posi_aging",1.06026383984351,"Heart",92,5.83529557756223e-06,59,0.0049466284821661,0.0110626205216685,0.00861622370586756,89
"Cabergoline","Rising",-1.20347526142938,0.142620232172471,0.142620232172471,"anti_aging",1.20347526142938,"Heart",41,1.70759038921323e-06,129,0.0185482693150285,0.00181033282272664,0.00850550741964738,90
"Talazoparib","Rising",-1.14137745129429,0.239917269906929,0.239917269906929,"anti_aging",1.14137745129429,"Heart",65,4.4765632115611e-06,77,0.00948871487793644,0.00707675557974959,0.00804153929902433,91
"Fluphenazine","Rising",1.03276076435324,0.397208121827411,0.397208121827411,"posi_aging",1.03276076435324,"Heart",94,5.32232452305149e-06,63,0.00471397630271372,0.00998003992015968,0.0078736144731813,92
"Acetazolamide","Rising",0.904024560410146,0.673076923076923,0.673076923076923,"posi_aging",0.904024560410146,"Heart",132,5.99696541684825e-06,56,0.00163309744148068,0.0119760479041916,0.00783886771910724,93
"Hexachlorophene","Rising",-0.992115454630846,0.503685503685504,0.503685503685504,"anti_aging",0.992115454630846,"Heart",104,5.38331528301807e-06,61,0.00368493781667434,0.0105035829979386,0.00777612492543287,94
